306	13	13	13	13	13	238	1
306	5	9	5	9	6	320	2
306	3	6	3	6	2	365	3
306	13	13	13	13	13	475	4
306	12	12	11	13	12	530	5
306	13	13	13	13	13	806	6
306	10	10	11	11	10	807	7
307	12	13	11	9	11	119	1
307	1	1	1	1	1	241	2
307	12	13	13	13	13	291	3
307	9	11	8	9	10	303	4
307	2	5	3	1	3	461	5
307	3	6	1	8	2	476	6
307	7	6	3	7	5	523	7
307	10	12	13	12	11	603	8
307	10	12	7	8	9	710	9
307	10	8	8	10	9	827	10
307	13	13	13	12	13	865	11
308	2	1	2	1	1	48	1
308	8	11	10	9	10	57	2
308	3	5	2	4	3	58	3
308	5	5	4	6	5	162	4
308	11	12	10	11	11	163	5
308	3	6	4	5	5	168	6
308	4	5	3	4	4	289	7
308	4	2	1	1	1	345	8
308	7	9	5	10	7	489	9
308	5	7	6	6	6	513	10
308	11	9	8	11	10	553	11
308	11	12	10	11	11	554	12
308	11	9	9	11	10	635	13
308	9	8	7	8	8	964	14
309	4	6	9	9	8	38	1
309	4	6	6	6	8	105	2
309	5	5	5	12	6	664	3
309	1	4	3	5	2	722	4
309	11	12	12	12	12	759	5
309	2	2	6	5	2	776	6
309	7	11	8	12	6	827	7
309	5	5	7	5	2	843	8
309	6	3	6	9	4	972	9
310	12	12	10	11	13	163	1
310	12	12	10	8	9	340	2
310	12	13	11	11	12	387	3
310	10	11	9	11	8	396	4
310	11	11	10	9	11	444	5
310	12	12	10	11	13	554	6
310	10	12	11	12	9	835	7
310	11	11	8	8	9	959	8
311	2	5	3	6	3	53	1
311	2	3	3	3	2	329	2
311	5	4	3	6	3	365	3
311	6	7	5	10	6	909	4
311	1	6	3	9	2	969	5
312	7	11	9	12	7	53	1
312	12	12	12	12	12	191	2
312	10	9	12	12	9	302	3
312	10	11	10	12	10	374	4
312	8	12	6	6	6	620	5
312	12	12	12	12	12	938	6
313	9	10	7	10	9	80	1
313	6	7	3	5	5	82	2
313	13	13	13	13	13	180	3
313	10	7	10	8	8	365	4
313	3	5	2	7	4	374	5
314	13	12	13	13	13	180	1
314	13	12	13	13	13	232	2
314	13	13	13	12	13	293	3
314	9	10	9	9	9	392	4
314	13	13	13	13	13	395	5
314	13	13	13	13	13	568	6
314	9	9	12	12	10	691	7
314	9	10	9	9	9	736	8
314	13	13	13	13	13	932	9
315	11	12	11	13	11	59	1
315	12	12	12	12	12	139	2
315	13	13	13	13	13	217	3
315	13	13	13	13	13	359	4
315	12	13	13	12	13	516	5
315	9	9	9	9	9	617	6
315	9	9	10	10	10	638	7
315	12	10	11	13	12	662	8
315	13	13	13	13	13	758	9
315	13	13	13	13	13	807	10
315	13	12	12	13	12	808	11
315	9	9	7	9	8	844	12
315	11	12	11	10	11	853	13
315	13	12	13	13	13	899	14
316	12	11	12	13	12	178	1
316	13	12	12	11	12	206	2
316	13	10	13	13	12	321	3
316	13	12	12	11	13	713	4
316	13	13	13	13	13	807	5
316	13	13	13	13	13	808	6
316	13	11	12	13	12	926	7
317	4	5	3	6	5	353	1
317	9	10	10	9	9	638	2
317	12	12	10	10	11	721	3
317	13	13	12	11	13	733	4
317	12	10	9	9	12	847	5
317	7	12	9	10	9	853	6
318	6	8	3	8	4	29	1
318	6	10	10	11	9	135	2
318	12	9	11	12	12	264	3
318	11	10	5	7	8	319	4
318	11	9	10	12	10	328	5
318	8	11	10	13	11	521	6
318	11	10	11	13	10	807	7
318	10	8	13	13	10	808	8
319	4	5	1	9	1	196	1
319	10	6	12	12	7	685	2
319	12	12	10	12	12	694	3
319	13	13	13	13	13	865	4
319	1	4	2	8	2	918	5
320	13	13	13	13	10	40	1
320	11	12	13	13	13	45	2
320	1	1	1	1	1	431	3
320	7	12	9	11	10	607	4
320	12	13	12	13	13	908	5
321	13	12	13	12	13	26	1
321	3	8	6	5	2	128	2
321	13	13	13	13	13	135	3
321	12	11	12	12	12	232	4
321	13	13	12	12	13	294	5
321	13	13	13	13	13	304	6
321	13	13	13	13	13	306	7
321	13	12	12	13	13	459	8
321	8	9	9	10	8	465	9
321	9	9	9	13	12	655	10
321	12	12	12	13	12	663	11
321	9	8	9	10	9	768	12
321	12	13	12	13	13	850	13
321	12	12	10	12	13	910	14
321	12	12	12	12	12	926	15
322	13	13	13	13	13	2	1
322	13	13	13	13	13	628	2
322	13	13	13	13	13	807	3
322	13	12	13	13	13	908	4
322	12	12	12	12	12	925	5
323	13	13	13	12	13	217	1
323	13	13	13	12	13	359	2
323	1	3	1	3	1	835	3
323	6	6	6	6	6	898	4
323	1	1	1	1	1	958	5
324	13	13	13	13	13	302	1
324	9	9	9	9	9	344	2
324	12	13	13	13	13	374	3
324	13	13	13	13	13	406	4
324	13	13	13	13	13	932	5
325	7	13	13	12	9	67	1
325	13	13	12	12	12	138	2
325	5	9	3	9	6	320	3
325	13	13	13	13	13	411	4
325	9	12	6	9	9	552	5
325	5	6	7	13	6	568	6
325	10	13	13	13	12	628	7
325	13	13	13	11	13	714	8
325	7	13	8	8	8	786	9
325	1	5	1	13	2	908	10
326	9	10	8	11	8	318	1
326	10	9	9	11	8	322	2
326	10	9	9	11	8	577	3
326	12	12	12	13	12	660	4
326	12	12	12	13	10	806	5
326	12	11	11	13	9	808	6
327	6	11	7	8	5	411	1
327	11	13	10	12	12	716	2
327	12	11	10	12	12	802	3
327	13	13	13	13	13	806	4
327	13	13	13	13	13	807	5
327	13	13	13	13	13	808	6
327	12	13	11	12	12	874	7
328	11	12	7	9	10	6	1
328	13	13	9	10	13	21	2
328	13	13	12	12	12	42	3
328	13	13	13	13	12	49	4
328	11	11	11	11	11	84	5
328	13	13	13	13	13	87	6
328	7	7	7	10	7	102	7
328	12	13	10	11	11	117	8
328	8	8	8	8	9	144	9
328	8	8	8	13	9	145	10
328	11	12	12	13	12	147	11
328	11	11	10	11	11	148	12
328	12	11	9	11	10	151	13
328	12	12	12	13	12	167	14
328	9	9	9	9	10	168	15
328	10	9	9	9	9	202	16
328	9	9	9	9	9	208	17
328	10	10	10	10	13	234	18
328	11	12	11	12	11	253	19
328	11	11	11	11	11	264	20
328	12	12	9	12	12	276	21
328	11	11	11	11	11	284	22
328	9	12	11	9	11	290	23
328	9	10	9	12	10	291	24
328	9	9	9	9	9	318	25
328	11	9	12	11	10	321	26
328	9	8	9	9	9	322	27
328	3	6	6	5	5	335	28
328	12	13	13	13	13	401	29
328	13	13	13	13	13	481	30
328	9	11	5	5	8	489	31
328	13	13	13	13	13	512	32
328	11	12	12	12	12	517	33
328	13	13	13	13	12	556	34
328	3	6	6	6	1	572	35
328	11	13	13	13	12	576	36
328	9	8	9	9	9	577	37
328	11	11	11	11	11	578	38
328	9	9	9	9	9	579	39
328	9	8	9	9	9	654	40
328	9	9	9	9	9	660	41
328	13	13	13	13	13	688	42
328	8	8	10	12	9	723	43
328	10	10	10	10	10	738	44
328	12	6	10	11	10	806	45
328	10	4	8	10	8	807	46
328	11	7	10	12	10	808	47
328	12	9	10	13	11	813	48
328	8	8	8	11	8	814	49
328	8	8	8	8	8	833	50
328	10	10	11	10	10	858	51
328	12	12	12	12	12	866	52
328	9	8	9	7	8	874	53
328	3	1	2	3	2	885	54
328	10	10	10	10	10	893	55
328	11	12	12	12	12	967	56
328	10	10	10	10	10	968	57
329	13	13	13	11	13	10	1
329	12	13	13	13	13	119	2
329	13	13	11	11	12	138	3
329	13	12	12	12	12	139	4
329	12	12	12	12	12	291	5
329	12	13	12	11	12	352	6
329	12	12	12	13	12	654	7
329	12	13	13	13	12	788	8
329	13	13	13	13	13	806	9
329	13	13	13	13	13	808	10
329	13	12	12	13	13	926	11
330	12	12	12	13	12	180	1
330	10	9	9	9	9	310	2
330	12	9	12	11	10	374	3
330	12	11	11	12	11	406	4
330	8	8	10	10	9	449	5
330	1	1	1	2	1	534	6
330	7	9	8	8	8	628	7
331	12	12	13	12	12	81	1
331	12	9	12	13	9	320	2
331	1	3	1	6	3	436	3
331	12	9	12	9	9	586	4
331	9	12	13	13	12	636	5
331	9	9	13	13	11	908	6
332	13	13	13	13	13	180	1
332	13	10	13	9	12	374	2
332	12	11	10	11	11	534	3
332	12	11	13	12	13	627	4
332	12	13	11	12	12	946	5
333	1	1	1	1	1	38	1
333	5	8	6	5	5	93	2
333	12	7	11	12	10	320	3
333	4	4	1	8	4	605	4
333	1	1	2	1	1	711	5
333	1	1	1	1	1	776	6
333	8	8	9	9	9	788	7
334	1	1	1	1	8	85	1
334	13	13	13	13	10	163	2
334	12	13	13	13	7	432	3
334	13	13	13	13	10	554	4
334	13	13	13	13	11	865	5
335	12	12	13	13	12	2	1
335	6	7	6	12	7	23	2
335	12	9	10	12	10	262	3
335	12	12	12	13	12	320	4
335	6	3	6	5	6	680	5
336	12	13	9	11	12	45	1
336	12	13	12	11	12	66	2
336	12	9	12	13	12	306	3
336	9	10	7	10	8	476	4
336	9	7	9	10	10	669	5
336	13	12	10	13	13	670	6
336	9	8	7	10	9	898	7
337	9	10	10	9	11	39	1
337	9	10	10	10	10	77	2
337	9	10	9	9	10	80	3
337	9	10	10	9	7	128	4
337	9	9	9	10	11	134	5
337	10	10	10	11	10	181	6
337	7	8	9	7	8	184	7
337	10	10	9	10	11	236	8
337	6	8	7	6	6	241	9
337	8	9	9	9	9	310	10
337	9	10	9	9	8	353	11
337	8	9	10	9	8	365	12
337	9	9	10	9	9	374	13
337	9	9	10	9	10	406	14
337	9	10	9	10	10	450	15
337	9	10	9	8	9	478	16
337	6	8	8	3	4	527	17
337	9	10	10	11	10	605	18
337	8	9	10	9	9	633	19
337	9	10	10	9	10	645	20
337	6	9	9	7	6	648	21
337	9	9	10	11	11	687	22
337	9	10	10	9	9	695	23
337	9	10	9	9	11	714	24
337	9	10	10	9	10	768	25
337	11	10	12	12	12	818	26
337	9	10	10	9	9	836	27
337	9	10	10	9	9	866	28
337	6	7	9	4	4	880	29
337	9	10	12	9	10	881	30
337	10	10	10	11	11	946	31
338	12	13	12	11	13	57	1
338	9	8	7	8	8	89	2
338	11	12	11	12	12	122	3
338	12	13	12	13	12	139	4
338	11	12	10	9	10	163	5
338	12	13	12	13	13	264	6
338	12	12	12	12	12	350	7
338	12	12	12	9	11	375	8
338	9	11	10	11	10	403	9
338	11	12	10	9	10	554	10
338	11	12	12	12	11	654	11
338	5	8	3	4	4	711	12
338	12	11	11	12	12	743	13
338	10	11	9	11	10	772	14
338	11	12	12	13	13	792	15
338	9	7	6	9	8	810	16
338	12	12	12	13	13	899	17
339	13	13	13	13	13	475	1
339	13	13	13	12	13	543	2
339	8	8	10	10	6	739	3
339	13	13	13	13	13	826	4
339	13	13	12	13	13	846	5
340	13	12	11	11	12	10	1
340	8	8	11	11	10	394	2
340	11	11	10	8	11	456	3
340	6	8	5	8	6	461	4
340	9	10	9	11	11	464	5
340	11	12	10	11	11	505	6
340	10	11	11	12	11	603	7
340	3	9	9	11	9	659	8
340	12	11	10	12	11	806	9
340	12	10	9	12	11	808	10
340	10	10	9	8	10	954	11
340	6	7	8	9	9	971	12
341	12	11	11	12	11	163	1
341	12	11	11	12	11	554	2
341	8	10	6	12	7	719	3
341	8	9	9	9	9	750	4
341	12	11	12	12	12	807	5
342	7	9	9	12	10	144	1
342	2	7	7	6	2	489	2
342	1	6	6	2	1	658	3
342	13	13	13	13	13	865	4
342	13	13	13	13	13	907	5
343	12	12	12	13	12	180	1
343	13	13	13	13	13	302	2
343	13	13	12	13	13	310	3
343	8	10	8	12	8	365	4
343	13	13	13	13	13	406	5
344	4	5	8	13	8	61	1
344	12	13	13	13	13	180	2
344	8	6	9	12	9	414	3
344	9	9	9	9	11	687	4
344	8	8	8	12	9	691	5
344	13	13	13	13	13	733	6
344	6	6	6	10	5	909	7
344	12	11	12	12	11	932	8
344	9	9	9	12	10	969	9
345	1	6	3	12	1	2	1
345	11	12	12	12	12	395	2
345	1	11	1	12	5	459	3
345	12	12	12	12	12	501	4
345	8	9	7	10	8	519	5
345	13	12	13	13	13	530	6
345	12	13	12	13	12	554	7
345	6	9	5	12	5	752	8
345	11	5	11	12	7	790	9
345	1	4	1	6	1	827	10
346	3	6	2	3	3	178	1
346	13	13	13	13	13	208	2
346	10	11	10	9	10	442	3
346	13	13	12	12	12	562	4
346	13	12	13	13	13	656	5
347	12	6	12	12	12	111	1
347	3	9	9	12	6	159	2
347	1	1	1	6	1	313	3
347	6	3	3	9	5	344	4
347	10	12	12	12	12	871	5
347	3	9	6	6	6	919	6
348	13	13	13	13	12	81	1
348	11	13	12	11	10	192	2
348	13	11	11	13	11	318	3
348	13	12	13	13	11	320	4
348	13	11	11	11	10	322	5
348	13	11	11	11	10	577	6
348	13	11	11	12	11	605	7
348	11	13	13	13	12	908	8
348	13	13	13	11	12	926	9
348	10	13	13	13	11	975	10
349	12	12	12	11	12	15	1
349	2	7	2	6	3	97	2
349	13	13	13	12	13	136	3
349	11	13	12	13	13	501	4
349	12	13	13	13	13	503	5
349	13	12	12	12	13	507	6
349	2	5	2	5	3	522	7
349	12	13	13	13	13	593	8
349	3	8	3	7	4	773	9
349	12	12	12	11	12	826	10
350	13	13	13	13	12	163	1
350	1	2	1	3	1	184	2
350	13	13	13	13	13	208	3
350	13	13	13	13	12	554	4
350	13	13	13	12	13	656	5
350	11	6	12	12	10	827	6
351	7	10	11	9	9	15	1
351	12	13	13	13	13	42	2
351	11	12	11	11	11	81	3
351	13	12	13	12	10	94	4
351	12	11	12	13	12	119	5
351	10	11	13	9	11	127	6
351	12	12	11	11	11	130	7
351	13	13	13	12	13	136	8
351	12	13	13	12	12	138	9
351	12	12	9	11	11	147	10
351	13	12	9	10	10	155	11
351	9	12	12	10	11	163	12
351	12	12	12	12	12	180	13
351	12	10	9	11	10	214	14
351	13	12	13	12	13	217	15
351	10	10	6	8	9	230	16
351	9	9	13	12	11	264	17
351	13	13	12	12	12	269	18
351	12	13	12	13	12	299	19
351	12	12	13	12	12	301	20
351	10	6	12	8	8	318	21
351	10	6	10	12	9	320	22
351	5	5	3	11	5	321	23
351	8	5	12	10	8	322	24
351	13	12	13	12	13	359	25
351	13	11	13	10	12	378	26
351	7	10	10	7	9	449	27
351	12	11	13	12	12	466	28
351	11	12	13	13	11	475	29
351	12	13	13	11	12	489	30
351	13	13	10	12	11	543	31
351	9	12	12	10	11	554	32
351	9	11	13	11	12	565	33
351	13	10	12	12	12	567	34
351	13	13	13	12	11	572	35
351	12	12	13	12	12	576	36
351	8	5	12	10	8	577	37
351	13	13	13	13	11	579	38
351	12	13	12	13	12	583	39
351	13	12	13	13	13	603	40
351	7	8	5	8	7	612	41
351	1	4	2	9	4	645	42
351	13	12	13	13	13	660	43
351	12	10	12	12	12	690	44
351	12	13	13	10	13	736	45
351	12	13	13	13	13	751	46
351	12	10	11	13	12	800	47
351	11	9	11	11	10	805	48
351	13	13	13	13	13	807	49
351	13	13	11	13	13	808	50
351	8	11	10	13	10	842	51
351	11	12	12	11	11	851	52
351	12	13	12	13	11	865	53
351	11	13	13	12	13	866	54
351	8	11	9	10	9	868	55
351	8	9	8	5	8	874	56
351	12	11	12	11	11	893	57
351	13	12	13	13	13	899	58
351	11	9	9	12	10	910	59
351	8	7	11	10	9	964	60
351	1	5	4	9	5	972	61
352	5	6	7	9	7	80	1
352	1	1	1	1	1	147	2
352	6	7	5	8	7	178	3
352	4	1	2	1	1	817	4
352	12	10	13	12	12	967	5
352	9	10	9	11	10	968	6
353	10	13	13	13	13	392	1
353	13	13	13	13	13	554	2
353	10	13	13	13	13	736	3
353	11	10	9	13	11	771	4
353	13	13	13	13	13	794	5
353	13	13	13	13	13	850	6
354	12	12	12	11	13	175	1
354	11	12	11	12	12	354	2
354	10	6	3	7	2	594	3
354	11	10	10	12	12	771	4
354	4	5	4	10	5	964	5
355	12	13	13	13	13	180	1
355	2	6	1	4	2	241	2
355	8	12	10	9	11	310	3
355	12	13	11	12	11	365	4
355	11	13	12	13	12	374	5
355	11	12	12	13	12	946	6
355	9	12	6	11	10	969	7
356	13	13	12	12	12	42	1
356	13	11	13	10	12	250	2
356	13	12	12	13	13	291	3
356	13	13	13	12	13	516	4
356	13	13	13	12	13	887	5
357	11	12	12	12	11	2	1
357	9	8	8	8	8	45	2
357	4	1	1	6	2	97	3
357	3	4	1	2	4	99	4
357	11	12	11	10	12	163	5
357	1	1	1	2	1	182	6
357	3	1	1	4	2	196	7
357	1	1	1	1	1	241	8
357	1	1	1	4	1	258	9
357	5	5	5	5	5	300	10
357	9	9	9	9	9	310	11
357	9	10	10	10	10	352	12
357	9	9	9	9	10	360	13
357	1	1	1	1	1	377	14
357	13	13	13	13	13	378	15
357	7	7	8	12	8	504	16
357	12	12	9	9	10	511	17
357	3	3	2	2	1	523	18
357	6	6	6	6	6	538	19
357	5	5	1	6	5	552	20
357	11	12	11	10	12	554	21
357	13	13	13	13	13	603	22
357	10	2	9	10	10	604	23
357	8	9	9	12	9	605	24
357	6	6	6	6	6	607	25
357	10	10	10	10	10	638	26
357	11	11	11	11	11	687	27
357	13	13	10	10	12	694	28
357	3	3	3	3	2	708	29
357	7	7	7	7	7	728	30
357	7	5	5	5	5	729	31
357	5	5	5	5	5	768	32
357	1	1	1	1	1	770	33
357	11	12	9	10	10	781	34
357	10	8	6	5	7	826	35
357	8	8	8	8	8	835	36
357	9	9	9	9	9	889	37
357	9	9	9	9	8	892	38
357	3	1	3	10	3	897	39
357	10	10	10	13	10	899	40
357	11	11	11	11	11	908	41
357	5	5	4	4	4	935	42
358	13	11	11	13	12	2	1
358	12	12	12	12	12	45	2
358	7	8	9	9	5	392	3
358	12	12	11	12	12	436	4
358	10	13	12	12	10	714	5
358	10	9	9	9	8	728	6
358	7	8	9	9	5	736	7
358	12	13	12	13	13	908	8
359	10	13	9	13	13	39	1
359	10	11	11	13	11	319	2
359	10	11	11	13	11	320	3
359	10	11	11	13	10	625	4
359	11	13	11	13	11	725	5
360	12	13	13	11	13	88	1
360	5	10	8	3	5	155	2
360	1	12	12	6	1	217	3
360	1	12	12	6	1	359	4
360	3	10	2	6	3	374	5
361	11	10	12	11	10	238	1
361	12	13	11	10	11	509	2
361	11	10	11	9	10	543	3
361	10	11	11	13	10	807	4
361	13	9	12	13	12	813	5
362	3	6	5	4	2	47	1
362	13	13	13	13	13	119	2
362	12	13	13	13	13	292	3
362	9	6	10	10	9	380	4
362	9	7	9	9	10	381	5
362	13	12	13	10	13	437	6
362	1	2	1	1	1	504	7
362	9	7	12	13	13	523	8
362	10	10	12	12	9	603	9
362	6	6	6	6	7	605	10
362	13	13	13	13	13	610	11
362	10	5	8	6	7	709	12
362	6	6	9	9	9	923	13
362	12	13	13	13	13	966	14
363	3	2	6	3	2	39	1
363	12	13	12	13	13	374	2
363	12	11	12	13	13	406	3
363	7	12	12	8	8	628	4
363	12	11	12	8	12	842	5
364	10	10	8	9	8	181	1
364	12	12	11	10	11	269	2
364	8	7	6	6	6	274	3
364	11	12	10	10	11	369	4
364	10	8	7	7	8	559	5
364	8	10	7	8	7	716	6
364	10	10	9	9	9	810	7
364	9	10	10	8	10	833	8
364	12	12	11	12	11	869	9
365	10	12	12	11	11	302	1
365	5	7	5	8	6	329	2
365	3	5	6	9	4	365	3
365	9	8	6	6	7	497	4
365	11	9	10	9	10	638	5
365	10	8	9	8	10	687	6
365	5	9	6	8	6	754	7
366	1	1	1	1	1	194	1
366	11	7	9	9	9	232	2
366	13	13	13	13	13	272	3
366	13	13	13	13	13	320	4
366	13	13	13	13	13	807	5
367	13	13	13	7	9	39	1
367	13	13	13	13	13	47	2
367	12	13	12	13	13	140	3
367	13	13	13	13	13	252	4
367	13	12	11	13	13	264	5
367	13	10	3	13	13	328	6
367	13	13	12	13	13	358	7
367	1	1	1	1	2	384	8
367	13	13	13	12	9	449	9
367	13	13	2	11	2	473	10
367	13	13	12	13	13	611	11
367	13	13	12	13	12	612	12
367	13	13	13	11	13	627	13
367	13	13	13	13	13	628	14
367	13	12	13	12	1	671	15
367	3	13	12	13	13	893	16
367	13	13	13	1	13	971	17
368	1	2	1	2	1	29	1
368	12	13	11	12	12	178	2
368	4	1	2	8	3	321	3
368	13	13	13	12	13	654	4
368	13	13	13	13	13	967	5
369	13	12	13	13	13	144	1
369	13	13	13	13	13	320	2
369	1	3	1	1	1	711	3
369	9	9	8	12	9	745	4
369	13	13	13	13	13	783	5
370	12	12	12	12	12	244	1
370	12	13	12	11	12	322	2
370	12	13	12	11	12	577	3
370	12	12	12	12	12	610	4
370	9	11	9	10	10	627	5
371	11	11	9	9	11	81	1
371	9	12	12	13	11	98	2
371	9	12	8	8	11	127	3
371	12	13	13	13	13	197	4
371	12	12	13	13	12	412	5
371	10	13	11	8	12	423	6
371	12	12	10	11	12	528	7
371	13	13	13	13	13	654	8
371	8	9	10	7	8	710	9
371	11	13	13	13	13	800	10
371	12	13	11	11	13	811	11
371	11	12	13	13	12	813	12
371	13	13	11	11	12	833	13
371	11	11	11	8	8	837	14
371	13	13	13	9	12	869	15
371	12	12	13	13	12	899	16
372	13	13	13	13	13	85	1
372	12	13	12	13	13	278	2
372	13	13	5	5	7	611	3
372	1	13	3	2	2	612	4
372	13	13	13	13	13	783	5
373	12	12	12	12	12	2	1
373	12	11	12	13	11	20	2
373	12	10	11	10	11	45	3
373	12	12	12	12	12	81	4
373	10	10	10	9	10	184	5
373	10	10	10	10	10	192	6
373	11	11	10	9	10	273	7
373	9	10	9	8	8	293	8
373	11	10	11	11	10	306	9
373	11	11	11	11	11	369	10
373	12	12	12	12	12	374	11
373	12	10	11	11	11	392	12
373	11	10	10	8	10	434	13
373	11	12	12	12	12	436	14
373	8	9	8	9	9	476	15
373	6	9	9	9	7	542	16
373	11	10	11	11	11	574	17
373	10	11	10	11	10	585	18
373	11	10	9	11	11	605	19
373	11	9	9	11	10	607	20
373	11	11	12	12	11	626	21
373	11	11	10	10	10	628	22
373	11	11	11	11	10	655	23
373	9	9	8	8	9	685	24
373	12	11	10	11	11	714	25
373	6	5	7	7	6	768	26
373	11	10	11	11	11	781	27
373	9	10	9	8	9	805	28
373	11	11	10	11	11	844	29
373	12	11	11	9	11	850	30
373	12	12	12	10	12	867	31
373	12	12	12	13	12	908	32
373	9	10	11	11	10	927	33
374	12	10	12	12	12	81	1
374	12	10	12	13	12	320	2
374	12	12	10	9	12	392	3
374	6	5	3	3	3	708	4
374	12	12	10	9	12	736	5
374	3	6	3	9	6	780	6
374	10	8	9	9	10	805	7
375	13	13	13	8	12	127	1
375	1	1	1	1	1	178	2
375	13	13	13	13	13	264	3
375	12	13	13	13	13	579	4
375	1	7	10	11	7	627	5
375	13	12	11	10	13	654	6
375	1	1	1	1	1	657	7
375	12	13	13	13	13	660	8
375	12	12	13	13	13	661	9
375	13	12	13	13	13	738	10
375	13	13	13	13	13	806	11
375	13	13	13	13	13	808	12
375	13	13	13	13	13	813	13
376	9	7	9	8	8	287	1
376	9	10	10	8	10	302	2
376	10	12	12	10	10	581	3
376	13	13	12	12	13	638	4
376	11	12	10	9	12	871	5
377	11	11	10	13	12	264	1
377	12	11	11	13	13	319	2
377	13	10	12	12	11	543	3
377	5	10	4	8	5	835	4
377	12	13	11	12	12	889	5
378	8	12	9	13	11	111	1
378	1	1	1	1	1	241	2
378	12	13	12	13	13	306	3
378	12	12	12	12	11	714	4
378	11	8	9	9	10	750	5
379	9	10	9	9	9	264	1
379	6	6	6	6	6	389	2
379	13	13	13	13	13	807	3
379	5	7	6	9	4	808	4
379	10	11	12	13	12	904	5
379	9	13	13	13	13	905	6
380	11	10	10	12	11	320	1
380	12	12	9	9	10	369	2
380	4	7	6	12	5	542	3
380	6	6	6	5	5	716	4
380	10	10	10	12	10	725	5
381	8	10	4	8	7	81	1
381	2	3	3	3	3	196	2
381	8	10	9	9	9	270	3
381	8	9	9	10	9	358	4
381	8	9	11	9	10	449	5
381	7	8	6	7	7	476	6
381	6	7	8	7	7	605	7
381	5	9	8	7	8	805	8
382	13	10	12	13	13	17	1
382	7	9	8	7	9	93	2
382	10	8	11	11	10	158	3
382	13	10	11	12	13	181	4
382	10	7	6	6	5	182	5
382	13	12	8	10	13	320	6
382	12	11	8	8	12	574	7
382	8	2	6	4	7	605	8
382	13	10	10	6	10	686	9
382	10	9	10	5	10	745	10
382	11	8	10	9	10	827	11
382	13	11	9	12	13	833	12
382	13	13	13	13	13	842	13
382	13	12	11	12	13	868	14
383	7	9	8	9	8	39	1
383	12	13	11	12	12	67	2
383	12	13	12	12	13	264	3
383	9	9	8	8	8	322	4
383	10	9	9	11	9	331	5
383	11	12	11	13	12	365	6
383	12	11	11	13	12	374	7
383	6	6	6	7	6	392	8
383	13	13	13	12	13	395	9
383	13	12	13	13	13	501	10
383	9	9	8	8	8	577	11
383	8	10	9	10	9	627	12
383	5	10	8	12	7	628	13
383	13	12	13	13	13	654	14
383	5	6	7	8	7	804	15
383	12	12	11	13	12	908	16
384	13	13	13	13	13	119	1
384	9	9	9	9	9	145	2
384	13	13	13	13	12	166	3
384	13	13	13	13	13	235	4
384	12	12	12	12	12	269	5
384	13	13	13	13	13	603	6
384	13	13	13	13	12	681	7
384	12	12	12	12	13	822	8
384	13	13	13	13	13	899	9
384	13	13	13	13	12	944	10
384	12	12	12	12	12	949	11
385	7	9	8	10	8	319	1
385	4	6	5	9	5	501	2
385	13	12	13	13	13	568	3
385	12	12	12	12	12	725	4
385	7	9	10	12	8	908	5
385	10	12	11	12	11	946	6
386	1	1	3	1	1	38	1
386	10	10	11	12	10	395	2
386	13	13	12	13	13	663	3
386	12	11	10	10	11	835	4
386	13	12	12	13	12	908	5
387	13	13	13	13	13	2	1
387	13	13	13	12	13	252	2
387	6	2	4	5	2	258	3
387	9	8	7	8	10	340	4
387	13	13	13	13	13	395	5
387	13	13	11	12	12	605	6
387	13	13	13	13	13	686	7
388	10	8	9	10	10	48	1
388	11	12	10	10	10	139	2
388	3	1	2	4	3	178	3
388	12	12	10	11	11	271	4
388	1	1	2	2	2	289	5
388	13	13	13	13	13	826	6
388	9	10	8	12	10	874	7
388	9	13	11	13	9	888	8
389	11	13	13	13	13	122	1
389	12	13	13	13	13	147	2
389	12	12	8	10	6	499	3
389	3	2	4	3	1	645	4
389	13	12	9	8	11	773	5
389	13	13	13	13	13	839	6
390	12	10	13	12	13	232	1
390	12	13	13	12	12	318	2
390	13	12	11	13	12	320	3
390	12	12	13	12	12	322	4
390	13	13	13	11	13	378	5
390	11	13	12	13	12	501	6
390	13	11	12	13	12	568	7
390	12	12	13	12	12	577	8
390	13	12	13	13	12	579	9
390	13	12	12	13	12	654	10
390	13	13	11	12	12	905	11
391	13	13	13	13	13	98	1
391	12	12	12	11	12	139	2
391	13	13	13	13	13	536	3
391	13	13	13	13	13	599	4
391	13	13	13	13	13	826	5
391	13	12	12	11	12	866	6
392	5	3	6	6	5	194	1
392	12	12	12	10	12	268	2
392	6	6	1	2	4	289	3
392	7	9	8	3	7	340	4
392	12	12	12	11	12	392	5
392	7	7	7	7	7	521	6
392	12	11	12	12	12	543	7
392	11	10	12	12	12	656	8
392	12	12	12	11	12	736	9
393	10	9	12	10	10	81	1
393	8	9	7	12	9	263	2
393	5	8	6	9	5	264	3
393	9	9	9	11	10	501	4
393	8	9	12	12	12	908	5
394	6	11	6	12	8	39	1
394	12	8	9	12	9	91	2
394	9	9	6	9	7	501	3
394	12	12	13	13	12	783	4
394	12	8	9	12	9	964	5
395	9	9	9	9	9	122	1
395	9	8	10	6	6	129	2
395	9	9	10	8	8	131	3
395	6	5	6	6	4	144	4
395	8	8	5	6	3	158	5
395	8	10	10	8	8	381	6
395	9	11	9	9	10	513	7
395	3	2	1	1	1	659	8
396	13	13	13	13	13	42	1
396	12	12	12	12	12	164	2
396	8	8	8	9	8	334	3
396	8	9	9	9	9	360	4
396	12	13	12	12	12	553	5
